spa_id,item_title,container,goldsmiths,date,date_qualifier,sender_name,sender_organization,sender_address,sender_city,sender_country,sender_full_address,recipient_name,recipient_organization,recipient_address,recipient_city,recipient_country,recipient_full_address,original,document_type,format,language,notes,FID,x,y
5346,"Michel Millet to Sergey Sergeevich Prokofiev, 08 February 1928","Box: 2; Folder: 1928, February","Binder XVII, page 109",08 February 1928,exact,Michel Millet,not_stated,not_stated,St. Julien-du-Sault,,St. Julien-du-Sault,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",original,letter,handwritten,French,,624,2.2851121487107,48.8564861907739
5347,"not_stated to Sergey Sergeevich Prokofiev, 08 February 1928","Box: 2; Folder: 1928, February","Binder XVII, page 176",08 February 1928,exact,not_stated,not_stated,57 Rue Notre-Dame de Lorette,Paris,,"57 Rue Notre-Dame de Lorette, Paris",Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",original,postcard,handwritten,French,M. Cortal?,625,2.2851121487107,48.8564861907739
5358,"Evgeny Alexandrovich Znosko-Borovsky to Sergey Sergeevich Prokofiev, 14 February 1928","Box: 2; Folder: 1928, February","Binder XVII, page 123",14 February 1928,exact,Evgeny Alexandrovich Znosko-Borovsky,not_stated,33 Rue de Cronstadt,Paris,,"33 Rue de Cronstadt, Paris",Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",original,letter,handwritten,Russian,,626,2.2851121487107,48.8564861907739
5364,"R. Tomashevskaya to Sergey Sergeevich Prokofiev, 16 February 1928","Box: 2; Folder: 1928, February","Binder XVII, page 136",16 February 1928,exact,R. Tomashevskaya,not_stated,not_stated,Leningrad,,Leningrad,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",original,postcard,handwritten,Russian,,627,2.2851121487107,48.8564861907739
5365,"Pierre Petrovich Souvchinsky to Sergey Sergeevich Prokofiev, 17 February 1928","Box: 2; Folder: 1928, February","Binder XVII, page 133",17 February 1928,exact,Pierre Petrovich Souvchinsky,not_stated,not_stated,not_stated,,not_stated,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",original,letter,handwritten,Russian,'P.S. added by V[era] S [ouvchinskaya].,628,2.2851121487107,48.8564861907739
5369,"Clerical assistant to Sergey Sergeevich Prokofiev, 20 February 1928","Box: 2; Folder: 1928, February","Binder XVII, page 141",20 February 1928,exact,Clerical assistant,La Sirene Musicale,29 Boulevard Malesherbes,Paris,,"29 Boulevard Malesherbes, Paris",Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",original,letter,typed,French,,629,2.2851121487107,48.8564861907739
5370,"Clerical assistant to Sergey Sergeevich Prokofiev, 20 February 1928","Box: 2; Folder: 1928, February","Binder XVII, page 142",20 February 1928,exact,Clerical assistant,International Press Cutting Bureau,329 High Holborn,London,,"329 High Holborn, London",Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",original,letter,typed,English,,630,2.2851121487107,48.8564861907739
5373,"Lev Moiseevich Tseitlin to Sergey Sergeevich Prokofiev, 22 February 1928","Box: 2; Folder: 1928, February","Binder XVII, page 145",22 February 1928,exact,Lev Moiseevich Tseitlin,not_stated,not_stated,Moscow,,Moscow,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",original,telegram,typed,Russian,,631,2.2851121487107,48.8564861907739
5375,"Michel Millet to Sergey Sergeevich Prokofiev, 23 February 1928","Box: 2; Folder: 1928, February","Binder XVII, page 146",23 February 1928,exact,Michel Millet,not_stated,not_stated,St. Julien-du-Sault,,St. Julien-du-Sault,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",original,letter,handwritten,French,,632,2.2851121487107,48.8564861907739
5377,"Ekaterina Grigorevna Raevskaya to Sergey Sergeevich Prokofiev, 24 February 1928","Box: 2; Folder: 1928, February","Binder XVII, page 149",24 February 1928,exact,Ekaterina Grigorevna Raevskaya,not_stated,not_stated,Moscow,,Moscow,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",original,postcard,handwritten,Russian,,633,2.2851121487107,48.8564861907739
5382,"C. Garguilo to Sergey Sergeevich Prokofiev, 25 February 1928","Box: 2; Folder: 1928, February","Binder XVII, page 156",25 February 1928,exact,C. Garguilo,not_stated,263 bis Boulevard Péreire,Paris,,"263 bis Boulevard Péreire, Paris",Sergey Sergeevich Prokofiev,not_stated,not_stated,Paris,,Paris,original,letter,handwritten,French,,634,2.34143999979337,48.8572100000963
5384,"Fyodor Weber to Sergey Sergeevich Prokofiev, 29 February 1928","Box: 2; Folder: 1928, February","Binder XVII, page 158",29 February 1928,exact,Fyodor Weber,not_stated,Dessauerstrasse 17,Berlin,,"Dessauerstrasse 17, Berlin",Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",original,postcard,handwritten,Russian,This answer also refers to XVII/ 107.,635,2.2851121487107,48.8564861907739
5388,"Michel Millet to Sergey Sergeevich Prokofiev, 01 March 1928","Box: 2; Folder: 1928, March","Binder XVII, page 165",01 March 1928,exact,Michel Millet,not_stated,not_stated,St. Julien-du-Sault,,St. Julien-du-Sault,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",original,letter,handwritten,French,,636,2.2851121487107,48.8564861907739
5391,"Michel Millet to Sergey Sergeevich Prokofiev, 02 March 1928","Box: 2; Folder: 1928, March","Binder XVII, page 170",02 March 1928,exact,Michel Millet,not_stated,not_stated,St. Julien-du-Sault,,St. Julien-du-Sault,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",original,letter,handwritten,French,,637,2.2851121487107,48.8564861907739
5393,"Vasilii Petrovich Shkafer to Sergey Sergeevich Prokofiev, 05 March 1928","Box: 2; Folder: 1928, March","Binder XVII, page 172",05 March 1928,exact,Vasilii Petrovich Shkafer,not_stated,not_stated,Detskoe Selo,,Detskoe Selo,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",original,telegram,typed,Russian,,638,2.2851121487107,48.8564861907739
5397,"Mr Friart to Sergey Sergeevich Prokofiev, 06 March 1928","Box: 2; Folder: 1928, March","Binder XVII, page 178",06 March 1928,exact,Mr Friart,not_stated,not_stated,Paris,,Paris,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",original,letter,handwritten,French,,639,2.2851121487107,48.8564861907739
5398,"Clerical assistant to Sergey Sergeevich Prokofiev, 06 March 1928","Box: 2; Folder: 1928, March","Binder XVII, page 179",06 March 1928,exact,Clerical assistant,Internationale Theater- u. Musik-Agentur,Schellinggasse 12,Vienna,,"Schellinggasse 12, Vienna",Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",original,letter,typed,German,,640,2.2851121487107,48.8564861907739
5403,"Georges Carel to Sergey Sergeevich Prokofiev, 09 March 1928","Box: 2; Folder: 1928, March","Binder XVII, page 187",09 March 1928,exact,Georges Carel,not_stated,39 Rue de Clignancourt,Paris,,"39 Rue de Clignancourt, Paris",Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",original,letter,handwritten,French,,641,2.2851121487107,48.8564861907739
5405,"Lev Moiseevich Tseitlin to Sergey Sergeevich Prokofiev, 09 March 1928","Box: 2; Folder: 1928, March","Binder XVII, page 191",09 March 1928,exact,Lev Moiseevich Tseitlin,not_stated,Gertsena Ul. 13,Moscow,,"Gertsena Ul. 13, Moscow",Sergey Sergeevich Prokofiev,not_stated,not_stated,Paris,,Paris,original,letter,typed,Russian,,642,2.34143999979337,48.8572100000963
5409,"Clerical assistant to Sergey Sergeevich Prokofiev, 09 March 1928","Box: 2; Folder: 1928, March","Binder XVII, page 196",09 March 1928,exact,Clerical assistant,Musikthma,not_stated,Vienna,,Vienna,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",original,telegram,typed,German,,643,2.2851121487107,48.8564861907739
4726,"Fyodor Weber to Sergey Sergeevich Prokofiev, 19 April 1927","Box: 2; Folder: 1927, April","Binder XIV, page 311",19 April 1927,exact,Fyodor Weber,not_stated,Dessauerstrasse 17,Berlin,,"Dessauerstrasse 17, Berlin",Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",original,letter,typed,German,"With note in Russian, signed 'F.V'.",644,2.2851121487107,48.8564861907739
4727,"Boris Vladimirovich Asafiev to Sergey Sergeevich Prokofiev, 20 April 1927","Box: 2; Folder: 1927, April","Binder XIV, page 312",20 April 1927,exact,Boris Vladimirovich Asafiev,not_stated,not_stated,Leningrad,,Leningrad,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",original,postcard,handwritten,Russian,,645,2.2851121487107,48.8564861907739
4731,"Th. Golovine to Sergey Sergeevich Prokofiev, 23 April 1927","Box: 2; Folder: 1927, April","Binder XIV, page 315",23 April 1927,exact,Th. Golovine,not_stated,5 Rue Chabanais,Paris,,"5 Rue Chabanais, Paris",Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",original,letter,typed,French,,646,2.2851121487107,48.8564861907739
4734,"not_stated to Sergey Sergeevich Prokofiev, 25 April 1927","Box: 2; Folder: 1927, April","Binder XIV, page 318",25 April 1927,exact,not_stated,not_stated,not_stated,New York,,New York,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",original,postcard,handwritten,Russian,Signature: 'O. (?) F. (?). S'. [in Cyrillic]. On envelope: ' 540 W 145 St N.Y. City'.,647,2.2851121487107,48.8564861907739
4741,"Director to Sergey Sergeevich Prokofiev, 28 April 1927",not_stated,"Binder XLI, page 226",28 April 1927,exact,Director,not_stated,10 Rue Chaptal,Paris,,"10 Rue Chaptal, Paris",Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",photocopy,letter,typed,French,,648,2.2851121487107,48.8564861907739
4749,"S. Pennata to Sergey Sergeevich Prokofiev, 02 May 1927","Box: 2; Folder: 1927, May","Binder XV, page 1",02 May 1927,exact,S. Pennata,not_stated,69 Rue Balagny,Paris,,"69 Rue Balagny, Paris",Sergey Sergeevich Prokofiev,not_stated,22 Rue d'Anjou,Paris,,"22 Rue d'Anjou, Paris",original,letter,typed,French,,649,2.32158522966957,48.8709984971222
4758,"Clerical assistant to Sergey Sergeevich Prokofiev, 03 May 1927","Box: 2; Folder: 1927, May","Binder XV, page 18",03 May 1927,exact,Clerical assistant,"Société des Auteurs, Compositeurs et Éditeurs de Musique",10 Rue Chaptal,Paris,,"10 Rue Chaptal, Paris",Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",original,letter,typed,French,,650,2.2851121487107,48.8564861907739
4762,"Clerical assistant to Sergey Sergeevich Prokofiev, 05 May 1927","Box: 2; Folder: 1927, May","Binder XV, page 22",05 May 1927,exact,Clerical assistant,Toplis&Harding,80 Boulevard Haussmann,Paris,,"80 Boulevard Haussmann, Paris",Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",original,letter,typed,French,,651,2.2851121487107,48.8564861907739
4766,"Dr M. Salomon to Sergey Sergeevich Prokofiev, 07 May 1927","Box: 2; Folder: 1927, May","Binder XV, page 27",07 May 1927,exact,Dr M. Salomon,not_stated,Dorotheenstrasse 35,Berlin,,"Dorotheenstrasse 35, Berlin",Sergey Sergeevich Prokofiev,not_stated,22 Rue d'Anjou,Paris,,"22 Rue d'Anjou, Paris",original,letter,typed,German,,652,2.32158522966957,48.8709984971222
4776,"Marguerite de Bassiano to Sergey Sergeevich Prokofiev, 10 May 1927","Box: 2; Folder: 1927, May","Binder XV, page 37",10 May 1927,exact,Marguerite de Bassiano,not_stated,not_stated,Versailles,,Versailles,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",original,telegram,typed,French,Originator's full address: 'Villa Romaine'.,653,2.2851121487107,48.8564861907739
4780,"Maria Rein to Sergey Sergeevich Prokofiev, 12 May 1927","Box: 2; Folder: 1927, May","Binder XV, page 39",12 May 1927,exact,Maria Rein,not_stated,Kuhmühle 7,Hamburg,,"Kuhmühle 7, Hamburg",Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",original,postcard,handwritten,Russian,,654,2.2851121487107,48.8564861907739
4786,"Rob. Knoblauch to Sergey Sergeevich Prokofiev, 13 May 1927","Box: 2; Folder: 1927, May","Binder XV, page 46",13 May 1927,exact,Rob. Knoblauch,not_stated,"Steinway 7, Haus Beethoven",Frankfurt a. Main,,"Steinway 7, Haus Beethoven, Frankfurt a. Main",Sergey Sergeevich Prokofiev,not_stated,c/o Guaranty Trust,Paris,France,"c/o Guaranty Trust, Paris",original,letter,typed,German,,655,2.34144000000003,48.8572100000001
4789,"Isaak Moiseevich Rabinovich to Sergey Sergeevich Prokofiev, 16 May 1927","Box: 2; Folder: 1927, May","Binder XV, page 49",16 May 1927,exact,Isaak Moiseevich Rabinovich,not_stated,not_stated,Moscow,,Moscow,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",original,telegram,typed,Russian,,656,2.2851121487107,48.8564861907739
4790,"A. Dzimitrovsky to Sergey Sergeevich Prokofiev, 17 May 1927","Box: 2; Folder: 1927, May","Binder XV, page 50",17 May 1927,exact,A. Dzimitrovsky,not_stated,1 Karlsplatz,Vienna,,"1 Karlsplatz, Vienna",Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",original,postcard,handwritten,Russian,,657,2.2851121487107,48.8564861907739
4791,"Fyodor Weber to Sergey Sergeevich Prokofiev, 17 May 1927","Box: 2; Folder: 1927, May","Binder XV, page 52",17 May 1927,exact,Fyodor Weber,not_stated,Dessauerstrasse 17,Berlin,,"Dessauerstrasse 17, Berlin",Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",original,letter,typed,German,,658,2.2851121487107,48.8564861907739
4794,"Vladimir Alexandrovich Dranishnikov to Sergey Sergeevich Prokofiev, 18 May 1927","Box: 2; Folder: 1927, May","Binder XV, page 55",18 May 1927,exact,Vladimir Alexandrovich Dranishnikov,not_stated,not_stated,Leningrad,,Leningrad,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",original,telegram,typed,Russian,,659,2.2851121487107,48.8564861907739
4795,"Nikolai Semenovich Golovanov to Sergey Sergeevich Prokofiev, 20 May 1927","Box: 2; Folder: 1927, May","Binder XV, page 54",20 May 1927,exact,Nikolai Semenovich Golovanov,not_stated,not_stated,Moscow,,Moscow,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",original,telegram,typed,Russian,Also signed by Rabinovich and Dikiy,660,2.2851121487107,48.8564861907739
4800,"Clerical assistant to Sergey Sergeevich Prokofiev, 21 May 1927","Box: 2; Folder: 1927, May","Binder XV, page 68",21 May 1927,exact,Clerical assistant,not_stated,not_stated,Moscow,,Moscow,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",original,telegram,typed,Russian,,661,2.2851121487107,48.8564861907739
4805,"Nikolai Nilovich Tolstiakov to Sergey Sergeevich Prokofiev, 23 May 1927","Box: 2; Folder: 1927, May","Binder XV, page 95",23 May 1927,exact,Nikolai Nilovich Tolstiakov,not_stated,"Ulitsa Gertsena, dom 11, kv. 14",Moscow,,"Ulitsa Gertsena, dom 11, kv. 14, Moscow",Sergey Sergeevich Prokofiev,not_stated,not_stated,Paris,,Paris,original,letter,handwritten,Russian,"Originator's full address: 'Ulitsa Gertsena, dom 11, kv. 14'.",662,2.34143999979337,48.8572100000963
4812,"Clerical assistant to Sergey Sergeevich Prokofiev, 25 May 1927","Box: 2; Folder: 1927, May","Binder XV, page 80",25 May 1927,exact,Clerical assistant,Rossiiskaia Filarmoniia,Bol'shaia Dmitrovka 8,Moscow,,"Bol'shaia Dmitrovka 8, Moscow",Sergey Sergeevich Prokofiev,not_stated,22 Rue d'Anjou,Paris,,"22 Rue d'Anjou, Paris",original,letter,typed,Russian,Originators: 'B.Krasin' and ''G.Kolisher'. Originator's full address: 'Kuznetskii Most 14' crossed out and replaced by 'Bol'shaia Dmitrovka 8',663,2.32158522966957,48.8709984971222
4814,"Rob. Knoblauch to Sergey Sergeevich Prokofiev, 25 May 1927","Box: 2; Folder: 1927, May","Binder XV, page 82",25 May 1927,exact,Rob. Knoblauch,not_stated,not_stated,Frankfurt,,Frankfurt,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",original,postcard,typed,German,,664,2.2851121487107,48.8564861907739
4818,"M. Blancan to Sergey Sergeevich Prokofiev, 27 May 1927","Box: 2; Folder: 1927, May","Binder XV, page 88",27 May 1927,exact,M. Blancan,not_stated,not_stated,St. Palais-sur-Mer,,St. Palais-sur-Mer,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",original,letter,handwritten,French,Estate agent in Saint-Palais-sur-Mer (Char.-Inf.).,665,2.2851121487107,48.8564861907739
4839,"Clerical assistant to Sergey Sergeevich Prokofiev, 04 June 1927","Box: 2; Folder: 1927, June","Binder XV, page 109",04 June 1927,exact,Clerical assistant,Grandes Editions Musicales,not_stated,Lausanne,,Lausanne,Sergey Sergeevich Prokofiev,not_stated,22 Rue d'Anjou,Paris,,"22 Rue d'Anjou, Paris",original,postcard,typed,French,,666,2.32158522966957,48.8709984971222
4840,"Fyodor Weber to Sergey Sergeevich Prokofiev, 04 June 1927","Box: 2; Folder: 1927, June","Binder XV, page 111",04 June 1927,exact,Fyodor Weber,not_stated,Dessauerstrasse 17,Berlin,,"Dessauerstrasse 17, Berlin",Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",original,postcard,handwritten,Russian,,667,2.2851121487107,48.8564861907739
4844,"S. Pennata to Sergey Sergeevich Prokofiev, 09 June 1927","Box: 2; Folder: 1927, June","Binder XV, page 118",09 June 1927,exact,S. Pennata,not_stated,69 Rue Balagny,Paris,,"69 Rue Balagny, Paris",Sergey Sergeevich Prokofiev,not_stated,22 Rue d'Anjou,Paris,,"22 Rue d'Anjou, Paris",original,letter,typed,French,,668,2.32158522966957,48.8709984971222
4848,"Mr Hettich to Sergey Sergeevich Prokofiev, 10 June 1927","Box: 2; Folder: 1927, June","Binder XV, page 123",10 June 1927,exact,Mr Hettich,Alphonse Leduc,3 Rue de Grammont,Paris,,"3 Rue de Grammont, Paris",Sergey Sergeevich Prokofiev,not_stated,18 Rue Troyon,Paris,,"18 Rue Troyon, Paris",original,letter,typed,French,The second page is paginated 124. See XV/124.,669,2.29509807203894,48.8762569065746
4849,"Nadia Raevskaya to Sergey Sergeevich Prokofiev, 11 June 1927","Box: 2; Folder: 1927, June","Binder XV, page 124",11 June 1927,exact,Nadia Raevskaya,not_stated,not_stated,Moscow,,Moscow,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",original,postcard,handwritten,Russian,The second page of item XV / 123 is also page number XV/124.,670,2.2851121487107,48.8564861907739
4850,"Ekaterina Grigorevna Raevskaya to Sergey Sergeevich Prokofiev, 02 June 1927","Box: 2; Folder: 1927, June","Binder XV, page 126",02 June 1927,exact,Ekaterina Grigorevna Raevskaya,not_stated,not_stated,Moscow,,Moscow,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",original,postcard,handwritten,Russian,,671,2.2851121487107,48.8564861907739
